"age","workclass","education","marital_status","occupation","relationship","race","sex","capital_gain","capital_loss","hours_per_week","native_country","income"
60,"State_gov","Some_college","Married_civ_spouse","Transport_moving","Husband","White","Male",0,0,40,"United_States","Small"
56,"Local_gov","Some_college","Divorced","Exec_managerial","Not_in_family","White","Female",0,0,40,"United_States","Small"
57,"Private","11th","Married_civ_spouse","Machine_op_inspct","Husband","White","Male",0,0,40,"United_States","Small"
61,"Federal_gov","Bachelors","Married_civ_spouse","Exec_managerial","Wife","White","Female",0,0,40,"United_States","Small"
50,"Private","HS_grad","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,40,"United_States","Large"
56,"Self_emp_not_inc","HS_grad","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,48,"United_States","Small"
61,"Self_emp_inc","Some_college","Married_civ_spouse","Sales","Husband","White","Male",0,1902,35,"United_States","Large"
45,"Private","Masters","Divorced","Exec_managerial","Unmarried","White","Male",7430,0,70,"United_States","Large"
31,"Private","Masters","Married_civ_spouse","Prof_specialty","Husband","White","Male",5178,0,40,"United_States","Large"
60,"Self_emp_not_inc","HS_grad","Never_married","Exec_managerial","Not_in_family","Black","Male",0,2559,50,"United_States","Large"
26,"Private","Some_college","Married_civ_spouse","Prof_specialty","Husband","White","Male",0,0,40,"United_States","Small"
56,"Self_emp_not_inc","11th","Married_civ_spouse","Other_service","Wife","White","Female",0,0,40,"United_States","Small"
45,"Private","11th","Widowed","Other_service","Unmarried","White","Female",0,0,40,"United_States","Small"
28,"Private","Assoc_acdm","Never_married","Exec_managerial","Not_in_family","White","Male",0,0,65,"United_States","Large"
45,"Self_emp_not_inc","Some_college","Married_civ_spouse","Exec_managerial","Husband","Amer_Indian_Eskimo","Male",0,0,40,"United_States","Small"
58,"Private","9th","Married_civ_spouse","Handlers_cleaners","Husband","White","Male",0,0,40,"United_States","Small"
38,"Private","Assoc_voc","Never_married","Tech_support","Not_in_family","White","Female",2354,0,40,"United_States","Small"
23,"Private","Bachelors","Never_married","Exec_managerial","Own_child","White","Female",0,0,40,"United_States","Small"
49,"Private","HS_grad","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,40,"United_States","Large"
19,"Private","Some_college","Never_married","Sales","Own_child","White","Female",0,0,25,"United_States","Small"
22,"Private","HS_grad","Never_married","Other_service","Own_child","White","Male",0,0,40,"United_States","Small"
23,"Private","HS_grad","Married_civ_spouse","Machine_op_inspct","Husband","White","Male",0,0,50,"United_States","Small"
23,"Private","HS_grad","Married_civ_spouse","Adm_clerical","Wife","White","Female",3908,0,40,"United_States","Small"
40,"Private","HS_grad","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,25,"United_States","Small"
55,"Federal_gov","Bachelors","Never_married","Prof_specialty","Not_in_family","White","Female",0,0,40,"United_States","Small"
34,"State_gov","Assoc_voc","Never_married","Prof_specialty","Not_in_family","White","Female",0,0,40,"United_States","Small"
21,"Private","HS_grad","Married_civ_spouse","Machine_op_inspct","Husband","Black","Male",0,0,40,"United_States","Small"
28,"Private","HS_grad","Never_married","Other_service","Own_child","White","Female",0,0,40,"United_States","Small"
43,"Federal_gov","Bachelors","Married_spouse_absent","Tech_support","Not_in_family","Asian_Pac_Islander","Male",0,0,40,"United_States","Small"
17,"Private","9th","Never_married","Transport_moving","Not_in_family","White","Male",0,0,20,"United_States","Small"
51,"Self_emp_not_inc","10th","Widowed","Transport_moving","Other_relative","White","Female",0,0,40,"United_States","Small"
37,"Private","HS_grad","Married_civ_spouse","Sales","Husband","White","Male",0,0,40,"United_States","Large"
54,"Self_emp_inc","Bachelors","Married_civ_spouse","Sales","Husband","White","Male",0,0,50,"United_States","Large"
24,"Private","Bachelors","Never_married","Sales","Not_in_family","White","Male",0,0,30,"United_States","Small"
35,"Private","HS_grad","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,40,"United_States","Large"
48,"Private","HS_grad","Never_married","Machine_op_inspct","Not_in_family","Black","Female",2174,0,40,"United_States","Small"
23,"Private","Assoc_voc","Never_married","Machine_op_inspct","Own_child","White","Male",0,0,40,"United_States","Small"
24,"Private","HS_grad","Never_married","Priv_house_serv","Not_in_family","White","Female",0,0,45,"England","Small"
24,"Private","Assoc_voc","Never_married","Adm_clerical","Own_child","White","Female",0,0,20,"United_States","Small"
50,"Private","7th_8th","Married_civ_spouse","Craft_repair","Husband","White","Male",3411,0,40,"United_States","Small"
34,"Private","HS_grad","Married_civ_spouse","Transport_moving","Husband","White","Male",0,0,40,"United_States","Large"
45,"Private","HS_grad","Divorced","Adm_clerical","Not_in_family","White","Female",0,0,40,"United_States","Small"
36,"Private","11th","Never_married","Craft_repair","Own_child","White","Male",0,0,40,"United_States","Small"
33,"Private","Bachelors","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,45,"United_States","Large"
21,"Private","HS_grad","Never_married","Other_service","Own_child","White","Female",0,0,20,"United_States","Small"
32,"Private","HS_grad","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,40,"United_States","Small"
22,"Private","5th_6th","Never_married","Farming_fishing","Other_relative","White","Male",0,0,40,"Mexico","Small"
53,"Private","HS_grad","Married_civ_spouse","Tech_support","Husband","White","Male",0,0,40,"United_States","Large"
36,"Private","HS_grad","Married_civ_spouse","Machine_op_inspct","Husband","White","Male",0,0,40,"United_States","Small"
22,"Private","Bachelors","Never_married","Sales","Own_child","White","Male",0,0,40,"United_States","Small"
47,"Private","HS_grad","Married_civ_spouse","Protective_serv","Wife","Black","Female",0,0,40,"United_States","Small"
30,"Private","HS_grad","Divorced","Machine_op_inspct","Unmarried","White","Female",0,0,20,"United_States","Small"
23,"Private","Some_college","Never_married","Sales","Own_child","White","Male",0,0,40,"United_States","Small"
40,"Private","10th","Separated","Transport_moving","Own_child","White","Male",0,0,35,"United_States","Small"
45,"Local_gov","Assoc_acdm","Divorced","Tech_support","Own_child","White","Male",0,0,40,"United_States","Small"
61,"Local_gov","Bachelors","Married_civ_spouse","Prof_specialty","Husband","White","Male",0,0,42,"United_States","Small"
35,"Private","HS_grad","Divorced","Exec_managerial","Unmarried","White","Female",0,0,55,"United_States","Small"
20,"Private","Some_college","Never_married","Other_service","Own_child","White","Female",0,0,25,"United_States","Small"
27,"Private","10th","Never_married","Adm_clerical","Own_child","White","Male",0,0,60,"United_States","Small"
23,"Private","HS_grad","Never_married","Adm_clerical","Own_child","White","Female",0,0,40,"United_States","Small"
65,"Local_gov","Some_college","Widowed","Adm_clerical","Not_in_family","White","Female",0,0,35,"United_States","Small"
25,"Private","HS_grad","Never_married","Adm_clerical","Unmarried","Black","Female",0,0,40,"United_States","Small"
49,"Private","Bachelors","Married_civ_spouse","Sales","Husband","Asian_Pac_Islander","Male",0,1977,50,"South","Large"
45,"Private","Bachelors","Divorced","Adm_clerical","Unmarried","White","Female",0,0,40,"Germany","Small"
46,"Private","Masters","Divorced","Exec_managerial","Unmarried","White","Female",0,323,45,"United_States","Small"
67,"Private","HS_grad","Widowed","Sales","Not_in_family","White","Female",0,0,32,"United_States","Small"
40,"Private","HS_grad","Widowed","Machine_op_inspct","Unmarried","White","Female",0,0,40,"United_States","Small"
51,"Private","Some_college","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,60,"United_States","Large"
44,"Self_emp_not_inc","Bachelors","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,2415,50,"United_States","Large"
35,"Private","HS_grad","Married_civ_spouse","Transport_moving","Husband","White","Male",0,0,60,"United_States","Small"
28,"Private","Some_college","Never_married","Sales","Not_in_family","White","Male",0,0,40,"United_States","Small"
44,"Private","HS_grad","Divorced","Handlers_cleaners","Not_in_family","White","Female",0,0,48,"United_States","Small"
37,"Private","Some_college","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,50,"United_States","Large"
54,"Private","Some_college","Married_civ_spouse","Transport_moving","Husband","White","Male",0,0,45,"United_States","Large"
33,"Federal_gov","Prof_school","Married_civ_spouse","Prof_specialty","Wife","White","Female",0,0,40,"United_States","Large"
46,"Private","HS_grad","Divorced","Exec_managerial","Not_in_family","White","Female",0,0,40,"United_States","Small"
45,"Private","Masters","Married_civ_spouse","Exec_managerial","Husband","White","Male",4386,0,40,"United_States","Small"
27,"Private","Assoc_acdm","Never_married","Exec_managerial","Not_in_family","White","Male",3325,0,40,"United_States","Small"
49,"Private","Masters","Married_civ_spouse","Sales","Husband","White","Male",0,0,50,"United_States","Large"
51,"Private","HS_grad","Divorced","Sales","Not_in_family","White","Male",0,0,45,"United_States","Small"
27,"Private","HS_grad","Married_civ_spouse","Handlers_cleaners","Husband","White","Male",0,0,40,"United_States","Small"
36,"Private","HS_grad","Married_civ_spouse","Machine_op_inspct","Husband","White","Male",0,0,40,"United_States","Small"
59,"Private","Bachelors","Married_civ_spouse","Prof_specialty","Husband","White","Male",15024,0,40,"United_States","Large"
24,"Private","Some_college","Never_married","Sales","Own_child","White","Female",0,0,15,"United_States","Small"
31,"Private","HS_grad","Never_married","Other_service","Own_child","White","Female",0,0,38,"United_States","Small"
35,"Federal_gov","Doctorate","Never_married","Prof_specialty","Not_in_family","Amer_Indian_Eskimo","Female",0,0,60,"United_States","Large"
34,"Private","Bachelors","Married_civ_spouse","Other_service","Wife","Asian_Pac_Islander","Female",7688,0,50,"Philippines","Large"
50,"Private","Some_college","Married_civ_spouse","Protective_serv","Husband","Black","Male",0,0,70,"United_States","Large"
43,"Self_emp_inc","HS_grad","Married_civ_spouse","Sales","Husband","White","Male",0,0,50,"United_States","Small"
21,"Private","9th","Never_married","Craft_repair","Own_child","White","Male",0,0,30,"El_Salvador","Small"
33,"Private","9th","Never_married","Other_service","Not_in_family","White","Male",0,0,45,"El_Salvador","Small"
48,"Private","Some_college","Divorced","Adm_clerical","Not_in_family","White","Female",0,1590,38,"United_States","Small"
22,"Private","HS_grad","Never_married","Priv_house_serv","Own_child","White","Female",0,0,36,"United_States","Small"
29,"Private","Masters","Married_civ_spouse","Exec_managerial","Husband","Asian_Pac_Islander","Male",0,0,40,"Japan","Small"
42,"Self_emp_not_inc","Assoc_voc","Married_civ_spouse","Prof_specialty","Husband","White","Male",0,0,40,"United_States","Small"
28,"Self_emp_not_inc","HS_grad","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,50,"Hungary","Small"
36,"Private","HS_grad","Never_married","Prof_specialty","Not_in_family","White","Female",0,0,38,"United_States","Small"
66,"Local_gov","HS_grad","Widowed","Other_service","Not_in_family","White","Female",0,0,25,"United_States","Small"
44,"Private","Bachelors","Married_civ_spouse","Prof_specialty","Wife","White","Female",0,0,20,"United_States","Small"
45,"Local_gov","Some_college","Divorced","Adm_clerical","Unmarried","Black","Female",0,0,40,"United_States","Small"
49,"Private","HS_grad","Divorced","Other_service","Own_child","Black","Female",0,0,40,"United_States","Small"
36,"Private","Bachelors","Divorced","Prof_specialty","Unmarried","White","Female",0,0,45,"El_Salvador","Small"
48,"Private","11th","Married_civ_spouse","Handlers_cleaners","Husband","White","Male",0,0,60,"United_States","Small"
19,"Private","HS_grad","Never_married","Transport_moving","Own_child","White","Male",0,0,40,"United_States","Small"
36,"Private","Bachelors","Married_civ_spouse","Adm_clerical","Husband","White","Male",0,0,40,"United_States","Large"
41,"Private","Masters","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,45,"United_States","Large"
32,"Private","Some_college","Married_civ_spouse","Sales","Husband","White","Male",0,0,50,"United_States","Small"
49,"Private","HS_grad","Married_civ_spouse","Craft_repair","Husband","White","Male",0,0,40,"United_States","Large"
51,"Self_emp_not_inc","HS_grad","Married_civ_spouse","Exec_managerial","Wife","White","Female",0,0,40,"United_States","Small"
20,"Private","Some_college","Divorced","Other_service","Own_child","White","Female",0,0,29,"United_States","Small"
39,"Private","Bachelors","Never_married","Adm_clerical","Own_child","White","Female",0,0,40,"United_States","Small"
38,"Private","HS_grad","Married_civ_spouse","Tech_support","Husband","White","Male",0,0,40,"United_States","Large"
19,"Private","Some_college","Never_married","Other_service","Own_child","White","Female",0,0,25,"United_States","Small"
29,"Local_gov","Bachelors","Never_married","Handlers_cleaners","Own_child","White","Male",0,0,40,"United_States","Small"
52,"Self_emp_inc","HS_grad","Married_civ_spouse","Sales","Husband","Asian_Pac_Islander","Male",0,0,40,"United_States","Large"
22,"Private","Assoc_voc","Never_married","Craft_repair","Not_in_family","White","Male",0,0,44,"United_States","Small"
44,"Self_emp_inc","Some_college","Married_civ_spouse","Exec_managerial","Husband","White","Male",0,0,80,"United_States","Small"
43,"Private","HS_grad","Divorced","Craft_repair","Not_in_family","White","Male",0,0,40,"United_States","Small"
